epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,143.44,1.71668,1.24301,1.30297,0.68925,0.7155,0.72488,0.27725,2.14872,1.32427,1.5805,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
31,147.918,1.7272,1.22425,1.30206,0.68541,0.72043,0.72204,0.27585,2.16893,1.34872,1.57959,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
32,152.575,1.69201,1.20767,1.2832,0.73604,0.65591,0.70141,0.26279,2.20021,1.37188,1.62698,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
33,156.948,1.71602,1.24174,1.29719,0.77314,0.64128,0.71664,0.28106,2.14929,1.32997,1.60355,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
34,161.617,1.67654,1.20232,1.268,0.74891,0.72161,0.74049,0.29354,2.12616,1.34615,1.57321,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
35,166.027,1.66657,1.22675,1.28639,0.73713,0.72365,0.72931,0.30744,2.09491,1.28825,1.54411,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
36,170.64,1.69227,1.2035,1.28874,0.75061,0.74435,0.74109,0.31388,2.10705,1.25909,1.54654,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
37,174.994,1.65029,1.1805,1.2672,0.72674,0.73656,0.73745,0.3035,2.10911,1.2571,1.55805,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
38,179.738,1.6513,1.16316,1.25869,0.73492,0.76344,0.74821,0.30276,2.12584,1.24264,1.56809,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
39,184.146,1.65078,1.17211,1.27655,0.73958,0.73656,0.75168,0.31339,2.11129,1.21041,1.55371,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
40,188.734,1.64136,1.1294,1.25259,0.73413,0.74227,0.75996,0.3149,2.11062,1.21616,1.55364,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
41,195.791,1.71786,1.31101,1.33032,0.74622,0.73656,0.74737,0.31421,2.11516,1.2045,1.5549,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
42,200.471,1.67206,1.22651,1.29714,0.75225,0.71826,0.74917,0.31826,2.10683,1.2209,1.53739,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
43,204.872,1.6517,1.1883,1.27532,0.76212,0.70621,0.7511,0.31839,2.09944,1.20853,1.5384,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
44,209.407,1.60988,1.13347,1.26482,0.73381,0.70968,0.75773,0.32052,2.08674,1.20605,1.53906,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
45,213.74,1.6082,1.13645,1.24307,0.7596,0.68817,0.76316,0.32475,2.08211,1.20441,1.54499,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
46,218.33,1.58034,1.12489,1.25532,0.7881,0.71505,0.77516,0.32371,2.09377,1.21467,1.55496,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
47,222.636,1.56191,1.12662,1.23737,0.7665,0.72358,0.7767,0.3164,2.10324,1.2051,1.55749,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
48,227.182,1.60743,1.11314,1.25529,0.74326,0.71599,0.76513,0.3177,2.09679,1.20362,1.55154,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
49,231.606,1.551,1.1289,1.23283,0.75274,0.7038,0.75789,0.31008,2.08756,1.21135,1.54479,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
50,236.271,1.53448,1.10803,1.22045,0.70284,0.73118,0.75285,0.31307,2.08683,1.20379,1.54063,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
