epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,27.9513,3.2414,4.51247,2.66129,0.00088,0.1129,0.00049,0.00017,2.54311,4.06187,2.48313,0.00102,0.00034,0.00102,0.00034,0.00102,0.00034,0.00102,0.00034
2,33.0021,2.71521,4.27246,2.36122,0.00233,0.30108,0.00154,0.0005,2.3075,3.94178,2.19697,0.00205842,0.00068614,0.00205842,0.00068614,0.00205842,0.00068614,0.00205842,0.00068614
3,38.153,2.37712,3.7725,1.99811,0.00467,0.60215,0.00627,0.00218,2.06761,3.72061,1.85446,0.00305407,0.00101802,0.00305407,0.00101802,0.00305407,0.00101802,0.00305407,0.00101802
4,42.813,2.27363,3.14114,1.88637,0.00675,0.87097,0.01265,0.00474,2.06925,3.30679,1.7641,0.00400696,0.00133565,0.00400696,0.00133565,0.00400696,0.00133565,0.00400696,0.00133565
5,47.3444,2.23286,2.64262,1.85554,0.01603,0.76344,0.31909,0.11162,1.94781,3.03722,1.76333,0.00491707,0.00163902,0.00491707,0.00163902,0.00491707,0.00163902,0.00491707,0.00163902
6,51.9046,2.17146,2.44755,1.75833,0.58673,0.0382,0.11382,0.03122,2.24924,3.26983,1.9094,0.005406,0.001802,0.005406,0.001802,0.005406,0.001802,0.005406,0.001802
7,56.2527,2.14109,2.31494,1.70129,0.49971,0.02688,0.06615,0.01454,2.31695,3.36832,1.94542,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624
8,60.7887,2.03276,2.16636,1.66898,0.37262,0.13441,0.15926,0.03384,2.30186,3.02258,1.89667,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228
9,65.0483,2.03679,2.09202,1.65818,0.38216,0.3172,0.22406,0.05866,2.18796,2.60359,1.85602,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832
10,69.7541,1.98863,2.01247,1.58749,0.57575,0.57527,0.54818,0.20242,2.00013,2.06078,1.72367,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436
11,74.0918,2.00685,1.90883,1.53664,0.56857,0.51613,0.51704,0.1696,2.12323,2.0414,1.78514,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604
12,78.6948,1.99095,1.8704,1.54611,0.70455,0.53848,0.61828,0.26055,1.98486,1.85738,1.72049,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644
13,83.0926,1.89588,1.84655,1.48896,0.66501,0.55914,0.62499,0.26041,1.99968,1.79502,1.6713,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248
14,87.6338,1.94179,1.74478,1.4948,0.69873,0.59677,0.64163,0.26689,1.99581,1.76982,1.68696,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852
15,92.1114,1.91559,1.7427,1.52026,0.75165,0.64516,0.69334,0.29219,1.97913,1.67248,1.65334,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456
16,96.803,1.86768,1.67162,1.48575,0.71886,0.64516,0.70978,0.29556,2.01982,1.62683,1.65229,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
17,101.203,1.87047,1.62089,1.4498,0.71698,0.64516,0.71189,0.30327,2.02778,1.56074,1.68156,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
18,105.699,1.87179,1.61632,1.45802,0.75004,0.63441,0.71678,0.31355,1.99935,1.52715,1.66739,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
19,110.055,1.85954,1.6068,1.4484,0.74631,0.63978,0.71789,0.29441,2.01638,1.56855,1.66486,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
20,114.588,1.88218,1.5496,1.44702,0.75795,0.63973,0.6997,0.28495,2.04058,1.55013,1.65436,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
21,119.062,1.81775,1.50876,1.41413,0.73834,0.61828,0.68298,0.27736,2.05723,1.58302,1.67094,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
22,123.593,1.79718,1.4576,1.40142,0.73177,0.66667,0.71211,0.30662,1.99176,1.49025,1.63894,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
23,128.083,1.79662,1.42199,1.37829,0.73946,0.65614,0.70247,0.28318,2.03611,1.49407,1.65983,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
24,132.795,1.76441,1.42606,1.38356,0.72032,0.56989,0.6508,0.25514,2.09746,1.58338,1.69859,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
25,137.238,1.76119,1.39766,1.37802,0.6969,0.6129,0.65581,0.26148,2.10536,1.56558,1.69506,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
26,141.993,1.82425,1.41799,1.38044,0.75639,0.6129,0.66681,0.28025,2.04545,1.54484,1.61823,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
27,146.342,1.7792,1.39963,1.36687,0.73858,0.64516,0.69961,0.29662,2.05358,1.43699,1.59723,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
28,151.08,1.74084,1.33106,1.3482,0.7531,0.63441,0.71872,0.29826,2.03833,1.45727,1.56321,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
29,155.593,1.74291,1.33365,1.34739,0.68838,0.71505,0.72341,0.30506,2.0765,1.40365,1.58736,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
30,160.302,1.73399,1.28179,1.33073,0.78219,0.66129,0.75315,0.31618,2.08606,1.34389,1.59115,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
31,164.748,1.726,1.26684,1.3338,0.76081,0.66695,0.73992,0.31542,2.06653,1.33888,1.59007,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
32,169.302,1.69183,1.23655,1.3072,0.76039,0.66542,0.75173,0.31327,2.05622,1.35404,1.58782,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
33,173.695,1.72315,1.29763,1.31888,0.74145,0.72043,0.73844,0.31879,2.03991,1.35885,1.58239,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
34,178.309,1.6661,1.2212,1.28122,0.75185,0.68817,0.72979,0.31046,2.06448,1.37135,1.59688,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
35,182.769,1.67115,1.25299,1.30547,0.73458,0.68446,0.7282,0.30672,2.09465,1.35458,1.59065,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
36,187.331,1.68951,1.23489,1.30644,0.72456,0.66473,0.72173,0.28149,2.14003,1.3934,1.6244,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
37,191.879,1.67719,1.21635,1.29448,0.70548,0.6828,0.72218,0.27977,2.14022,1.3442,1.63351,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
38,196.488,1.67094,1.19078,1.2853,0.73303,0.67907,0.72771,0.2904,2.16389,1.30702,1.64471,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
