epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,160.829,1.74443,1.21035,1.31117,0.70934,0.66667,0.67955,0.29299,2.14767,1.34029,1.60957,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
31,165.809,1.69879,1.22955,1.30415,0.75057,0.69355,0.72893,0.29663,2.11799,1.27801,1.60676,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
32,171.315,1.67199,1.20863,1.28215,0.75669,0.68817,0.72641,0.30867,2.07088,1.25218,1.58071,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
33,176.38,1.65902,1.15985,1.2733,0.73925,0.70117,0.72931,0.28474,2.15292,1.28645,1.63181,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
34,181.767,1.64434,1.15204,1.2757,0.75806,0.65054,0.72679,0.26821,2.22189,1.28579,1.69563,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,186.824,1.67131,1.12631,1.25924,0.72597,0.72642,0.73084,0.29688,2.14723,1.22373,1.61342,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,192.121,1.65845,1.11876,1.2615,0.76036,0.69941,0.73443,0.29521,2.19217,1.21391,1.64463,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,197.221,1.62891,1.13135,1.27158,0.74966,0.70968,0.74921,0.30023,2.15766,1.21411,1.63537,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,202.328,1.62259,1.08969,1.24361,0.77097,0.72581,0.75523,0.31684,2.12179,1.19095,1.60966,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,207.397,1.63479,1.09741,1.26822,0.76858,0.71422,0.76991,0.30901,2.1244,1.17943,1.58376,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
