epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
35,508.592,0.94963,0.79386,0.9715,0.83573,0.75445,0.85211,0.60001,1.07727,0.90423,1.04163,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589
36,522.36,0.88367,0.77284,0.95387,0.80632,0.78275,0.8491,0.58998,1.09406,0.89516,1.04386,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938
37,536.68,0.9038,0.76861,0.96648,0.8434,0.75886,0.84628,0.58775,1.08392,0.89297,1.04552,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288
38,549.907,0.90897,0.75306,0.97227,0.83837,0.7649,0.85345,0.59786,1.08371,0.8964,1.0485,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638
39,562.694,0.88078,0.75634,0.95379,0.86374,0.73398,0.85258,0.57415,1.13539,0.9324,1.07349,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987
40,578.131,0.86877,0.7246,0.94738,0.84273,0.76083,0.85974,0.59379,1.0915,0.89307,1.05651,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337
41,589.862,0.87059,0.73118,0.94433,0.87064,0.73379,0.85272,0.59036,1.088,0.87798,1.05779,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687
42,603.519,0.88482,0.74161,0.95041,0.8505,0.76366,0.86312,0.5887,1.1023,0.87042,1.06817,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365
43,616.195,0.88469,0.73129,0.9522,0.82166,0.77786,0.84355,0.57588,1.11592,0.86637,1.07965,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861
44,630.451,0.88894,0.73457,0.95677,0.78377,0.81975,0.84437,0.57969,1.13537,0.85225,1.08623,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358
45,643.245,0.85351,0.69647,0.946,0.78484,0.80485,0.83721,0.57651,1.12546,0.86484,1.07675,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855
46,656.43,0.87479,0.71028,0.94062,0.85729,0.75646,0.8467,0.58437,1.11998,0.85031,1.06823,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352
47,669.276,0.87774,0.68924,0.94396,0.79252,0.8233,0.84976,0.57687,1.12199,0.85621,1.0788,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848
48,684.186,0.86283,0.70035,0.94866,0.85647,0.78956,0.85188,0.58685,1.12544,0.85251,1.06823,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345
49,699.81,0.85288,0.69524,0.9461,0.82613,0.78088,0.84376,0.58117,1.1235,0.83659,1.07021,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842
50,715.556,0.86459,0.67534,0.94215,0.76686,0.8013,0.82994,0.57272,1.14378,0.86706,1.07764,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338
51,729.592,0.85182,0.66963,0.92829,0.78907,0.80408,0.83379,0.57214,1.13777,0.8562,1.07526,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835
52,742.254,0.87053,0.66947,0.93588,0.86107,0.78004,0.83683,0.56344,1.1186,0.85757,1.0714,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332
53,754.673,0.8237,0.66481,0.93219,0.80189,0.82161,0.84885,0.57973,1.13843,0.84856,1.07668,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828
54,769.792,0.82237,0.64877,0.92723,0.84312,0.81233,0.86711,0.59905,1.14606,0.82408,1.08591,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325
55,783.796,0.82241,0.65371,0.93652,0.83298,0.82543,0.86738,0.59745,1.13739,0.83542,1.08026,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822
56,798.187,0.84103,0.65045,0.93945,0.87494,0.78946,0.87078,0.59964,1.12093,0.82461,1.07792,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318
57,814.705,0.82078,0.62299,0.92239,0.88969,0.78466,0.87226,0.59134,1.12805,0.83058,1.08412,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815
58,830.506,0.80876,0.62802,0.91621,0.87852,0.79848,0.87262,0.59388,1.13905,0.81515,1.08641,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312
59,844.881,0.83018,0.63399,0.92979,0.8682,0.81479,0.87308,0.59253,1.12982,0.80342,1.08323,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809
60,857.106,0.81631,0.62068,0.91851,0.88487,0.77636,0.86506,0.59046,1.14128,0.81624,1.0937,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305
61,869.468,0.79273,0.59975,0.92341,0.8201,0.82945,0.86724,0.59304,1.13402,0.82026,1.08825,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
62,882.672,0.81464,0.60691,0.92386,0.90061,0.78518,0.87013,0.5998,1.13188,0.8069,1.09811,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299
63,897.034,0.82645,0.62785,0.93043,0.88633,0.76754,0.86494,0.59243,1.1239,0.80208,1.09357,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
64,911.96,0.79392,0.59872,0.91471,0.9014,0.77364,0.87117,0.59318,1.12165,0.79513,1.08745,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292
65,926.753,0.80097,0.62495,0.9163,0.84635,0.7921,0.87032,0.5934,1.11896,0.79925,1.08473,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
