epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,474.431,0.95754,0.84065,0.97259,0.85708,0.73568,0.83974,0.58137,1.08638,0.92247,1.0383,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884
31,490.374,0.92723,0.80671,0.97,0.84497,0.75997,0.84558,0.57281,1.1411,0.94846,1.06452,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719
32,506.638,0.91443,0.77065,0.96929,0.87578,0.74236,0.85933,0.58855,1.09358,0.92846,1.04227,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554
33,520.743,0.92276,0.78199,0.9715,0.86421,0.77119,0.85959,0.59249,1.07995,0.90128,1.03749,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889
34,534.626,0.913,0.79421,0.96324,0.88163,0.73606,0.86297,0.59393,1.08879,0.91242,1.04538,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239
35,548.07,0.9193,0.7702,0.96109,0.84695,0.75658,0.8635,0.60573,1.07277,0.90064,1.03047,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589
36,562.663,0.87624,0.75888,0.94824,0.83637,0.75108,0.85101,0.58521,1.09535,0.90671,1.03682,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938
37,575.194,0.89085,0.74363,0.96127,0.80305,0.75871,0.85492,0.59149,1.10813,0.89916,1.0461,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288
38,588.474,0.90182,0.7271,0.96502,0.79269,0.80768,0.86676,0.60707,1.09303,0.87538,1.04382,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638
39,601.18,0.87685,0.73556,0.95028,0.80061,0.77208,0.85393,0.58308,1.12296,0.91353,1.05452,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987
40,614.936,0.86238,0.70246,0.93865,0.79684,0.78725,0.86434,0.59264,1.12359,0.91193,1.07151,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337
41,629.268,0.87128,0.72147,0.93983,0.8307,0.78388,0.86584,0.5899,1.11703,0.86724,1.07753,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687
42,646.892,0.88256,0.72783,0.94729,0.8694,0.7431,0.87371,0.59828,1.10722,0.853,1.07055,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365
43,661.623,0.89945,0.74847,0.95657,0.77823,0.8268,0.872,0.59854,1.10032,0.82848,1.06963,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861
44,674.791,0.86702,0.7047,0.94569,0.83827,0.76945,0.8715,0.5877,1.10809,0.83249,1.07018,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358
45,688.19,0.86848,0.70347,0.95398,0.82949,0.78285,0.87208,0.59051,1.11384,0.84168,1.07357,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855
46,702.011,0.86529,0.69627,0.93681,0.79084,0.82543,0.87504,0.59287,1.10719,0.8403,1.06397,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352
47,715.571,0.86098,0.68028,0.93775,0.85142,0.77716,0.87425,0.5855,1.11186,0.84204,1.06622,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848
48,729.666,0.86636,0.6899,0.95209,0.82061,0.80101,0.86441,0.58492,1.13195,0.85577,1.06825,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345
49,745.701,0.85224,0.67792,0.94054,0.81165,0.77859,0.84332,0.55867,1.15228,0.89353,1.08098,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842
50,759.521,0.84875,0.67454,0.93494,0.76061,0.79422,0.81571,0.53796,1.1951,0.93065,1.11117,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338
51,772.2,0.85895,0.66355,0.93309,0.79165,0.80416,0.83426,0.55839,1.14559,0.88329,1.08379,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835
52,784.841,0.8779,0.66472,0.94056,0.77445,0.80989,0.83511,0.56185,1.11377,0.91418,1.07302,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332
53,796.256,0.80882,0.65709,0.92622,0.80774,0.77696,0.85212,0.57819,1.11396,0.87838,1.07125,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828
54,809.122,0.82051,0.63778,0.92772,0.84857,0.76762,0.86981,0.58737,1.11248,0.86171,1.0757,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325
55,822.348,0.8329,0.63763,0.93772,0.82557,0.79255,0.86997,0.59791,1.10453,0.84962,1.07821,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822
56,836.263,0.82166,0.6309,0.93136,0.82248,0.78515,0.8591,0.58761,1.13058,0.88794,1.08344,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318
57,851.439,0.80178,0.60427,0.91781,0.83712,0.79783,0.87019,0.59612,1.13772,0.86657,1.08038,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815
58,864.503,0.81997,0.63123,0.91989,0.7733,0.83104,0.8599,0.58714,1.14602,0.84663,1.09767,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312
59,876.404,0.81115,0.61946,0.92312,0.83341,0.76795,0.86316,0.59552,1.12162,0.8353,1.07916,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809
60,890.634,0.81517,0.6049,0.91656,0.89574,0.72467,0.86957,0.59969,1.10032,0.8235,1.06609,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305
61,902.894,0.7854,0.59854,0.92018,0.821,0.80047,0.86828,0.6012,1.09339,0.81829,1.06905,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
62,915.583,0.81358,0.6132,0.92158,0.8264,0.78462,0.86405,0.58851,1.07785,0.83034,1.072,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299
63,930.272,0.80028,0.60672,0.91907,0.79572,0.80128,0.86288,0.59018,1.0769,0.82229,1.06664,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
64,945.004,0.78592,0.59025,0.9114,0.79603,0.81336,0.87324,0.59276,1.0902,0.81361,1.06792,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292
65,957.26,0.80326,0.62843,0.91603,0.78352,0.81697,0.8711,0.58862,1.10344,0.82198,1.07797,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
66,968.572,0.79673,0.61143,0.92462,0.83625,0.7864,0.87138,0.58501,1.11437,0.81772,1.0843,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286
67,982.244,0.78973,0.60233,0.91675,0.86303,0.77123,0.87574,0.58773,1.12363,0.81417,1.08237,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782
68,996.955,0.77508,0.58694,0.90536,0.85577,0.76582,0.86761,0.58135,1.14513,0.84491,1.09225,0.00168384,0.000561279,0.00168384,0.000561279,0.00168384,0.000561279,0.00168384,0.000561279
