epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,171.594,1.47844,0.9407,1.1923,0.88376,0.76882,0.84884,0.40075,1.85601,1.01678,1.48624,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
31,176.354,1.43008,0.90519,1.17417,0.82928,0.80957,0.87,0.39338,1.90065,1.02508,1.54102,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
32,181.366,1.41239,0.92269,1.14895,0.8298,0.78634,0.86835,0.3857,1.9074,1.01963,1.56531,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
33,186.13,1.44517,0.92183,1.17043,0.82396,0.8172,0.85743,0.40093,1.87021,0.97878,1.51184,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
34,191.151,1.42096,0.89149,1.15347,0.82497,0.86157,0.86691,0.3921,1.91039,0.97883,1.53519,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
35,195.904,1.37604,0.89019,1.15548,0.81849,0.84409,0.86799,0.39849,1.90607,0.94785,1.5211,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
36,200.792,1.4422,0.91165,1.17714,0.81707,0.8405,0.86296,0.38779,1.91223,0.93488,1.49749,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
37,205.513,1.3991,0.8621,1.15307,0.81716,0.86504,0.87215,0.37472,1.91993,0.94635,1.51178,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
38,210.627,1.36518,0.86392,1.13097,0.82013,0.82796,0.86766,0.39002,1.87997,0.93581,1.4871,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
39,215.33,1.37924,0.85865,1.1533,0.81347,0.8172,0.86196,0.39985,1.88731,0.94829,1.49275,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
40,220.184,1.34705,0.81472,1.12328,0.82302,0.82509,0.87765,0.40538,1.87673,0.94858,1.49226,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
41,227.714,1.39583,0.94624,1.17134,0.82545,0.81183,0.86684,0.39771,1.87979,0.94369,1.47388,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
42,233.227,1.37983,0.8895,1.15189,0.78005,0.86559,0.87478,0.3971,1.89376,0.94611,1.45411,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
43,237.936,1.34906,0.86921,1.13611,0.76261,0.86022,0.86306,0.39477,1.90323,0.94414,1.46357,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
44,242.867,1.31179,0.84411,1.12938,0.79284,0.84364,0.87719,0.38386,1.9174,0.96678,1.52457,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
45,247.573,1.32772,0.83481,1.11033,0.79879,0.8324,0.87747,0.39169,1.90331,0.97253,1.51151,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
46,252.529,1.28574,0.81115,1.11483,0.80535,0.83871,0.8795,0.38272,1.89643,0.96007,1.51135,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
47,257.172,1.3204,0.82283,1.11573,0.85803,0.77983,0.87009,0.38499,1.89722,0.94225,1.50228,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
48,262.125,1.2957,0.82312,1.09913,0.79538,0.83594,0.86754,0.3839,1.88973,0.94437,1.4897,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
49,266.731,1.27976,0.80161,1.0914,0.80397,0.8379,0.8636,0.38476,1.89797,0.94077,1.49855,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
50,271.673,1.27681,0.79308,1.09684,0.77883,0.85196,0.86657,0.37948,1.8956,0.94273,1.5031,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
