epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,28.3481,2.83034,4.24609,2.41586,0.00221,0.28495,0.00144,0.00043,2.43047,3.90716,2.19993,0.00102,0.00034,0.00102,0.00034,0.00102,0.00034,0.00102,0.00034
2,33.8636,2.44657,3.84553,2.08549,0.00458,0.5914,0.00647,0.00195,2.09234,3.68761,1.81887,0.00207921,0.00069307,0.00207921,0.00069307,0.00207921,0.00069307,0.00207921,0.00069307
3,39.3255,2.19469,3.10034,1.86437,0.00654,0.84409,0.01235,0.00471,1.89615,3.3969,1.60369,0.00311704,0.00103901,0.00311704,0.00103901,0.00311704,0.00103901,0.00311704,0.00103901
4,44.6188,2.04701,2.29053,1.75748,0.00742,0.95699,0.11522,0.03709,2.0291,3.05677,1.62916,0.00413348,0.00137783,0.00413348,0.00137783,0.00413348,0.00137783,0.00413348,0.00137783
5,49.4365,1.93958,2.06371,1.68155,0.84402,0.08732,0.53854,0.17797,1.97905,2.71346,1.61779,0.00512854,0.00170951,0.00512854,0.00170951,0.00512854,0.00170951,0.00512854,0.00170951
6,54.5931,1.93611,1.88467,1.62866,0.61003,0.59712,0.56782,0.17803,1.92944,2.30527,1.62123,0.005703,0.001901,0.005703,0.001901,0.005703,0.001901,0.005703,0.001901
7,59.318,1.85085,1.76778,1.53537,0.615,0.60215,0.57755,0.17266,2.08608,2.21758,1.63179,0.0056436,0.0018812,0.0056436,0.0018812,0.0056436,0.0018812,0.0056436,0.0018812
8,64.5098,1.75082,1.68516,1.52119,0.70384,0.7043,0.76231,0.28372,1.96192,1.87367,1.59938,0.0055842,0.0018614,0.0055842,0.0018614,0.0055842,0.0018614,0.0055842,0.0018614
9,69.0995,1.80756,1.61099,1.48063,0.7487,0.72081,0.79961,0.33342,1.8807,1.66979,1.57711,0.0055248,0.0018416,0.0055248,0.0018416,0.0055248,0.0018416,0.0055248,0.0018416
10,74.4045,1.76551,1.49844,1.46306,0.72425,0.69355,0.74843,0.30998,1.97414,1.62831,1.68587,0.0054654,0.0018218,0.0054654,0.0018218,0.0054654,0.0018218,0.0054654,0.0018218
11,79.1768,1.68164,1.40809,1.40012,0.74556,0.71505,0.77497,0.32704,1.9273,1.46464,1.64763,0.005406,0.001802,0.005406,0.001802,0.005406,0.001802,0.005406,0.001802
12,84.2073,1.73082,1.43039,1.39062,0.80391,0.7935,0.86557,0.38011,1.84062,1.35365,1.59379,0.0053466,0.0017822,0.0053466,0.0017822,0.0053466,0.0017822,0.0053466,0.0017822
13,88.6094,1.70594,1.38836,1.40251,0.84961,0.72043,0.84614,0.38255,1.84163,1.34068,1.60837,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624
14,93.8283,1.69672,1.35212,1.38964,0.75256,0.83394,0.87657,0.40159,1.82143,1.30411,1.59742,0.0052278,0.0017426,0.0052278,0.0017426,0.0052278,0.0017426,0.0052278,0.0017426
15,98.6475,1.65795,1.28065,1.3745,0.84672,0.74731,0.85152,0.41226,1.84638,1.19746,1.5694,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228
16,103.805,1.63295,1.22631,1.34563,0.81211,0.81335,0.89461,0.4043,1.84478,1.13465,1.57879,0.005109,0.001703,0.005109,0.001703,0.005109,0.001703,0.005109,0.001703
17,108.388,1.63125,1.13658,1.31701,0.84227,0.77516,0.88545,0.40795,1.90218,1.11015,1.57142,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832
18,113.696,1.67716,1.19571,1.34405,0.83325,0.77419,0.88026,0.41579,1.85599,1.13235,1.50333,0.0049902,0.0016634,0.0049902,0.0016634,0.0049902,0.0016634,0.0049902,0.0016634
