epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,514.444,1.3588,0.88296,1.13267,0.86859,0.80108,0.87972,0.40397,1.87729,1.01725,1.48248,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
31,530.14,1.36327,0.88454,1.13696,0.86083,0.81183,0.87179,0.39678,1.89354,1.00606,1.48888,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
32,546.914,1.34152,0.86058,1.12312,0.85099,0.82899,0.88865,0.38045,1.92235,1.03363,1.52933,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
33,563.063,1.35612,0.86038,1.12394,0.85182,0.83871,0.8834,0.38836,1.91008,1.00294,1.51291,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
34,579.218,1.32814,0.83754,1.11448,0.87016,0.81183,0.88142,0.38222,1.90763,1.00179,1.52427,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
35,596.041,1.27009,0.81872,1.10123,0.85679,0.80416,0.87961,0.38913,1.89481,1.00817,1.51232,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
36,611.621,1.32875,0.84165,1.11267,0.88792,0.7667,0.86939,0.39861,1.9008,0.99967,1.49468,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
37,628.39,1.31904,0.82298,1.09843,0.86444,0.78856,0.8691,0.38397,1.89185,0.98457,1.50056,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
38,645.441,1.28765,0.81351,1.08565,0.85155,0.7957,0.87124,0.39285,1.88298,1.01074,1.51108,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
39,660.391,1.2736,0.81363,1.0953,0.84641,0.80645,0.86688,0.39933,1.88853,1.00097,1.51103,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
40,677.766,1.24468,0.76491,1.07635,0.8779,0.77957,0.88284,0.38289,1.90488,0.99082,1.54681,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
41,690.324,1.36597,0.96266,1.15954,0.82216,0.82021,0.86992,0.39161,1.9084,0.95476,1.49759,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
42,697.014,1.34501,0.85187,1.13485,0.86906,0.76882,0.85449,0.38008,1.90334,0.99306,1.50115,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
43,703.391,1.28865,0.83885,1.10562,0.85142,0.76344,0.86059,0.38408,1.93199,0.9884,1.49976,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
44,710.165,1.27197,0.80095,1.10404,0.86639,0.76344,0.84824,0.36601,1.92011,0.97735,1.52279,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
45,716.521,1.24319,0.79121,1.07669,0.85541,0.79515,0.86271,0.36873,1.91293,0.99694,1.51957,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
46,723.322,1.22443,0.78103,1.08269,0.8027,0.80929,0.86064,0.37367,1.91147,0.9781,1.5198,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
47,729.611,1.2389,0.79181,1.07743,0.88591,0.73656,0.84583,0.3739,1.91041,0.98275,1.51271,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
48,736.491,1.25848,0.79913,1.07779,0.8836,0.7346,0.85014,0.38076,1.90557,0.96804,1.49333,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
49,742.793,1.2318,0.77674,1.07465,0.87655,0.74194,0.84812,0.37878,1.90069,0.9689,1.4983,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
50,749.475,1.21072,0.764,1.06598,0.88566,0.74194,0.84799,0.37577,1.89249,0.97298,1.49777,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
