epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,154.714,1.47004,0.88807,1.15335,0.84608,0.81183,0.88916,0.42067,1.84605,0.93413,1.3558,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
31,159.62,1.43426,0.88401,1.13931,0.86496,0.76882,0.86868,0.40311,1.84935,0.9544,1.38441,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
32,164.666,1.43803,0.87033,1.12872,0.82897,0.80782,0.88031,0.4095,1.84697,0.91194,1.36509,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
33,169.146,1.4012,0.84936,1.12215,0.83603,0.82238,0.88537,0.41858,1.85957,0.93272,1.38723,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
34,174.514,1.36323,0.82033,1.10916,0.87061,0.80645,0.87175,0.39807,1.85082,0.91518,1.41186,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,179.244,1.3739,0.81258,1.09977,0.86094,0.83217,0.88547,0.40854,1.85039,0.90609,1.39237,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,184.43,1.39836,0.81995,1.11709,0.87961,0.79032,0.86589,0.38971,1.89883,0.93905,1.43908,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,189.221,1.34376,0.81594,1.11097,0.82949,0.83694,0.88198,0.36293,1.9682,0.93592,1.49191,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,194.452,1.35914,0.79007,1.10127,0.86736,0.81183,0.88541,0.3972,1.87756,0.92409,1.41028,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,198.878,1.3652,0.80183,1.10577,0.85883,0.785,0.85846,0.39456,1.89164,0.93071,1.41926,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,204.137,1.35444,0.79993,1.10205,0.8358,0.81183,0.86646,0.40331,1.84952,0.94169,1.42275,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,208.785,1.33205,0.78555,1.08334,0.8516,0.82796,0.89271,0.41354,1.84852,0.89141,1.42806,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,213.883,1.31979,0.76515,1.088,0.84186,0.83005,0.89241,0.40589,1.83923,0.90024,1.40867,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,218.614,1.31074,0.765,1.07202,0.85917,0.82,0.8926,0.41759,1.83175,0.87493,1.39838,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,223.701,1.28855,0.77378,1.075,0.84629,0.82796,0.90246,0.40271,1.86718,0.86282,1.42746,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,228.677,1.31585,0.7798,1.09159,0.83184,0.83871,0.90403,0.40741,1.87825,0.87882,1.46624,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,234.108,1.30925,0.75246,1.07648,0.79595,0.84946,0.88415,0.3852,1.89088,0.90547,1.48594,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,239.041,1.2671,0.74175,1.05298,0.82995,0.81346,0.87013,0.37848,1.93662,0.9161,1.50669,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
