epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,352.719,0.95129,0.81344,0.97569,0.78297,0.78142,0.84904,0.58974,1.06805,0.91207,1.04154,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809
31,365.3,0.94029,0.82966,0.9662,0.7729,0.77934,0.84515,0.59292,1.03986,0.91102,1.03568,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
32,375.893,0.94857,0.84909,0.97222,0.8034,0.7835,0.84985,0.59237,1.06302,0.92257,1.04172,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
33,388.001,0.95715,0.83104,0.97244,0.84073,0.73987,0.84735,0.5877,1.03881,0.90614,1.03213,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
34,399.86,0.94242,0.81928,0.96278,0.83039,0.74408,0.84386,0.5886,1.05571,0.90176,1.04472,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782
35,411.784,0.92443,0.78011,0.96512,0.83425,0.74739,0.83935,0.58088,1.08524,0.91884,1.05549,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776
36,422.496,0.90245,0.78887,0.95783,0.8343,0.74525,0.8419,0.58593,1.07111,0.91003,1.04611,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769
37,432.411,0.90423,0.78576,0.95896,0.85889,0.7609,0.84835,0.59462,1.07583,0.88704,1.0511,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762
38,442.281,0.89489,0.76533,0.95353,0.84591,0.72897,0.83977,0.58747,1.06418,0.90105,1.05146,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756
39,452.496,0.86236,0.76852,0.957,0.84829,0.76652,0.85112,0.58722,1.07806,0.8909,1.05429,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749
40,462.995,0.88936,0.78158,0.95532,0.8303,0.76353,0.84705,0.57984,1.09167,0.88746,1.06528,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743
41,482.873,0.84461,0.85327,0.94022,0.85053,0.74737,0.84205,0.57418,1.10453,0.89938,1.06756,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736
42,495.819,0.83113,0.77624,0.92751,0.84777,0.74996,0.83489,0.57436,1.10523,0.93102,1.07372,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729
43,507.195,0.82007,0.77371,0.93198,0.84473,0.74798,0.83501,0.57635,1.09566,0.93118,1.06974,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723
44,518.67,0.79574,0.75732,0.91765,0.85174,0.73384,0.82086,0.56788,1.09387,0.90838,1.06901,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716
45,532.113,0.82289,0.77132,0.92446,0.87013,0.74666,0.82901,0.57528,1.08047,0.88361,1.06558,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471
46,543.54,0.78362,0.74486,0.91586,0.87155,0.74664,0.83805,0.57955,1.07886,0.88037,1.06325,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703
47,556.031,0.81828,0.75255,0.92942,0.8518,0.74765,0.8366,0.58365,1.07176,0.87776,1.05936,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696
48,567.857,0.79411,0.72006,0.91944,0.7845,0.78705,0.83321,0.57918,1.07663,0.88835,1.06137,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569
49,579.739,0.78007,0.72247,0.91362,0.79083,0.78285,0.83234,0.58145,1.07666,0.88616,1.06012,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05
50,591.707,0.78117,0.71565,0.91479,0.79193,0.7871,0.83511,0.58222,1.08109,0.88496,1.06229,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05
