epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,413.64,0.9635,0.83023,0.97476,0.79267,0.77146,0.8306,0.55552,1.13117,0.93342,1.06521,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884
31,425.07,0.94457,0.80935,0.97289,0.79301,0.78744,0.84902,0.56454,1.13502,0.92282,1.06508,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719
32,439.494,0.91566,0.75873,0.97154,0.82284,0.77,0.85893,0.58958,1.11462,0.87853,1.06717,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554
33,453.367,0.92113,0.77403,0.97184,0.83916,0.79847,0.87079,0.59196,1.10408,0.86082,1.05594,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889
34,466.415,0.90435,0.77693,0.96194,0.81585,0.77984,0.85638,0.59089,1.09268,0.88139,1.06097,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239
35,477.995,0.93625,0.77005,0.96664,0.85455,0.75077,0.85949,0.59723,1.11076,0.858,1.06185,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589
36,492.234,0.87626,0.7515,0.95076,0.85361,0.736,0.84711,0.57427,1.13317,0.8863,1.07767,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938
37,504.268,0.89755,0.73792,0.96443,0.84718,0.74954,0.83368,0.56812,1.12182,0.89064,1.07344,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288
38,518.422,0.90927,0.73255,0.96626,0.84699,0.75445,0.84446,0.58845,1.11385,0.86193,1.0707,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638
39,533.135,0.87961,0.73194,0.94952,0.75121,0.81781,0.85266,0.58067,1.1456,0.87555,1.08343,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987
40,549.368,0.87098,0.70428,0.94343,0.81662,0.77495,0.85343,0.59184,1.11464,0.89217,1.07812,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337
41,563.333,0.86203,0.71256,0.94099,0.82642,0.77627,0.86166,0.602,1.10033,0.872,1.07511,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687
42,577.71,0.88714,0.73739,0.94741,0.83876,0.83108,0.87443,0.59635,1.11439,0.84703,1.07322,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365
43,590.756,0.88432,0.7173,0.94854,0.85143,0.79403,0.86858,0.60071,1.10403,0.83844,1.07146,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861
44,604.484,0.87169,0.69998,0.94948,0.83506,0.78335,0.85836,0.58939,1.09948,0.83967,1.06569,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358
45,617.955,0.85967,0.69209,0.94643,0.8176,0.77074,0.8455,0.58723,1.11555,0.85509,1.07366,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855
46,631.285,0.8696,0.68425,0.93847,0.8389,0.77008,0.84417,0.58696,1.10209,0.82864,1.06059,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352
47,643.547,0.85421,0.66392,0.93573,0.83243,0.78534,0.84952,0.57691,1.11053,0.83214,1.07396,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848
48,656.281,0.85958,0.68205,0.94846,0.83115,0.77291,0.85604,0.58363,1.13623,0.82825,1.08283,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345
49,669.334,0.84629,0.67799,0.93898,0.79111,0.81054,0.85354,0.57613,1.1453,0.85236,1.08823,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842
50,682.427,0.85125,0.65493,0.93689,0.74348,0.82686,0.82963,0.55262,1.15234,0.87985,1.10076,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338
51,694.424,0.85626,0.66981,0.93109,0.7933,0.79205,0.84375,0.56238,1.13102,0.84579,1.09529,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835
52,706.991,0.86236,0.6469,0.93448,0.79437,0.77677,0.82892,0.56743,1.10395,0.87309,1.07943,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332
53,718.895,0.81968,0.65759,0.93261,0.83318,0.76629,0.84901,0.58101,1.11969,0.84441,1.08172,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828
54,731.669,0.83473,0.62954,0.92902,0.88765,0.73956,0.86206,0.58263,1.12348,0.80295,1.08527,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325
55,745.003,0.8299,0.64452,0.9357,0.78643,0.84274,0.86251,0.58758,1.12235,0.81421,1.09181,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822
56,757.394,0.81927,0.63656,0.9328,0.81135,0.8167,0.86273,0.59288,1.10801,0.80637,1.0858,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318
57,772.13,0.8078,0.61542,0.92006,0.82202,0.80057,0.86039,0.58998,1.11189,0.80736,1.08372,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815
58,787.441,0.81169,0.61556,0.91822,0.87124,0.7516,0.86171,0.58518,1.13689,0.79996,1.09297,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312
59,800.333,0.8239,0.61658,0.92806,0.85548,0.81212,0.87204,0.59467,1.11058,0.77864,1.08427,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809
60,813.135,0.81834,0.60574,0.91936,0.86217,0.81175,0.87213,0.60033,1.09837,0.78045,1.077,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305
61,826.644,0.781,0.59597,0.91915,0.83307,0.81267,0.86831,0.59079,1.108,0.78365,1.08075,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
62,841.214,0.81686,0.61013,0.92415,0.85875,0.7864,0.86469,0.59001,1.08048,0.80057,1.07333,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299
63,853.269,0.82043,0.60973,0.92644,0.84181,0.7907,0.86798,0.59302,1.0988,0.77449,1.07684,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
64,866.439,0.79095,0.58466,0.91411,0.84926,0.78527,0.87049,0.5906,1.12313,0.77455,1.0913,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292
65,879.043,0.80656,0.60955,0.91774,0.86846,0.77364,0.86741,0.58974,1.12534,0.7836,1.0934,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
66,892.696,0.79493,0.60152,0.92338,0.78826,0.82486,0.85837,0.5787,1.12657,0.80726,1.08817,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286
67,907.184,0.79573,0.5941,0.91558,0.88873,0.73967,0.84909,0.57475,1.13218,0.81918,1.08785,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782
68,920.181,0.7621,0.57759,0.90105,0.81126,0.81692,0.85828,0.58479,1.11499,0.81705,1.08256,0.00168384,0.000561279,0.00168384,0.000561279,0.00168384,0.000561279,0.00168384,0.000561279
69,933.11,0.77092,0.57824,0.91156,0.82736,0.8235,0.8609,0.58057,1.12774,0.81905,1.08543,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776
70,945.603,0.78812,0.57769,0.91345,0.87425,0.7683,0.85839,0.58735,1.1153,0.79848,1.07661,0.00158482,0.000528272,0.00158482,0.000528272,0.00158482,0.000528272,0.00158482,0.000528272
71,959.988,0.75721,0.57683,0.9078,0.87473,0.75306,0.86097,0.58385,1.118,0.80159,1.07883,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769
