epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,10.0726,2.85956,4.23528,2.36837,0.00279,0.36022,0.00199,0.00067,2.40147,3.88079,2.1396,0.00102,0.00034,0.00102,0.00034,0.00102,0.00034,0.00102,0.00034
2,15.9467,2.41347,3.9603,2.01074,0.00517,0.66667,0.00734,0.00233,2.14373,3.64258,1.78045,0.00205842,0.00068614,0.00205842,0.00068614,0.00205842,0.00068614,0.00205842,0.00068614
3,21.7661,2.12896,3.39714,1.66257,0.00658,0.84946,0.03762,0.01125,1.93459,3.32319,1.44318,0.00305407,0.00101802,0.00305407,0.00101802,0.00305407,0.00101802,0.00305407,0.00101802
4,27.0054,2.0614,2.42807,1.59041,0.9504,0.20608,0.59761,0.2341,1.92972,2.70227,1.45444,0.00400696,0.00133565,0.00400696,0.00133565,0.00400696,0.00133565,0.00400696,0.00133565
5,32.1459,2.00508,2.0106,1.5088,0.79824,0.53177,0.64368,0.2393,1.9735,2.39552,1.39389,0.00491707,0.00163902,0.00491707,0.00163902,0.00491707,0.00163902,0.00491707,0.00163902
6,37.2125,1.94033,1.90715,1.43636,0.75969,0.62903,0.72849,0.3163,1.93755,1.91821,1.41516,0.005406,0.001802,0.005406,0.001802,0.005406,0.001802,0.005406,0.001802
7,42.1282,1.91273,1.72617,1.41806,0.74051,0.64516,0.74073,0.33212,1.9135,1.68589,1.39146,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624
8,47.2464,1.78615,1.63611,1.35764,0.77071,0.7048,0.77986,0.30055,1.95935,1.61597,1.42573,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228
9,52.1307,1.82062,1.56688,1.36591,0.82131,0.7043,0.82736,0.36873,1.87802,1.60687,1.40445,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832
10,57.1783,1.72959,1.49466,1.31716,0.73822,0.78841,0.8219,0.35273,1.90671,1.50638,1.41728,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436
11,62.0282,1.75314,1.38918,1.28837,0.84706,0.68817,0.83002,0.34145,1.96567,1.46671,1.43645,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604
