epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,388.809,0.97338,0.85217,0.97594,0.7884,0.76251,0.83892,0.58292,1.12267,0.91248,1.06204,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884,0.00356521,0.0011884
31,400.715,0.94705,0.80574,0.9757,0.77907,0.75376,0.83993,0.56996,1.15779,0.92791,1.08301,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719,0.0035157,0.0011719
32,413.781,0.92467,0.76901,0.97561,0.85286,0.75801,0.85077,0.59331,1.11332,0.88778,1.06152,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554,0.00346619,0.0011554
33,426.222,0.92123,0.78144,0.96902,0.84035,0.74585,0.84562,0.5837,1.11828,0.87907,1.05753,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889,0.00341668,0.00113889
34,438.963,0.9131,0.79309,0.96361,0.83402,0.73673,0.84319,0.58353,1.11128,0.89485,1.06054,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239,0.00336717,0.00112239
35,450.7,0.93348,0.77365,0.96467,0.83137,0.74834,0.84566,0.58613,1.0999,0.89334,1.05143,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589,0.00331766,0.00110589
36,463.81,0.88031,0.75671,0.95064,0.80781,0.7752,0.84455,0.58024,1.12615,0.88663,1.06577,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938,0.00326815,0.00108938
37,475.924,0.88941,0.74446,0.95958,0.85139,0.72995,0.83767,0.5785,1.12099,0.89546,1.07054,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288,0.00321864,0.00107288
38,488.611,0.90502,0.74005,0.96654,0.81264,0.7863,0.85667,0.59233,1.1064,0.86344,1.0734,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638,0.00316913,0.00105638
39,499.69,0.87527,0.73993,0.94955,0.80813,0.78142,0.85565,0.58114,1.13593,0.87268,1.08277,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987,0.00311962,0.00103987
40,512.686,0.86359,0.71118,0.94347,0.79933,0.76157,0.85196,0.58789,1.10273,0.85919,1.0679,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337,0.00307011,0.00102337
41,523.499,0.86749,0.72284,0.93968,0.82633,0.75357,0.85064,0.59523,1.08032,0.83176,1.05943,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687
42,536.451,0.88014,0.73639,0.94874,0.8181,0.80287,0.85401,0.587,1.10683,0.81156,1.08095,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365,0.00297109,0.000990365
43,548.134,0.90496,0.73719,0.95734,0.83873,0.76649,0.84424,0.58312,1.08767,0.82511,1.05958,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861
44,560.902,0.8802,0.71756,0.95098,0.82587,0.76307,0.84187,0.57465,1.09787,0.8387,1.07061,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358
45,572.895,0.84921,0.70039,0.94485,0.80493,0.77295,0.84717,0.58397,1.10828,0.83948,1.07288,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855
46,585.388,0.88683,0.71294,0.94475,0.82388,0.78354,0.85276,0.58415,1.11349,0.81349,1.0656,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352
47,597.117,0.85802,0.68077,0.93811,0.80688,0.788,0.8532,0.58973,1.10982,0.81039,1.06951,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848
48,609.728,0.85902,0.68587,0.95019,0.79818,0.79844,0.85654,0.58816,1.12352,0.82229,1.071,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345
49,621.733,0.85611,0.69347,0.94621,0.80609,0.76514,0.84735,0.57921,1.14034,0.84535,1.078,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842
50,634.276,0.85686,0.66982,0.94014,0.77521,0.78641,0.84253,0.57354,1.17811,0.85704,1.11006,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338
51,646.204,0.86119,0.67091,0.93369,0.80483,0.76198,0.84083,0.582,1.15063,0.83065,1.08958,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835
52,658.954,0.86518,0.65717,0.93465,0.74001,0.78388,0.81763,0.56873,1.13521,0.8619,1.08794,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332
