epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,155.215,1.45655,0.90442,1.17294,0.81764,0.85484,0.8815,0.40839,1.90919,0.96044,1.46321,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
31,160.188,1.40298,0.87689,1.14918,0.80623,0.83333,0.88088,0.39918,1.89865,0.97118,1.48126,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
32,165.402,1.44442,0.87159,1.15505,0.81461,0.84946,0.88544,0.39905,1.92538,0.95016,1.49158,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
33,170.335,1.3959,0.84954,1.14775,0.83019,0.81183,0.87939,0.39308,1.91875,0.97405,1.49084,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
34,175.107,1.35301,0.83481,1.12768,0.80629,0.78323,0.85548,0.35777,1.9708,0.9869,1.56403,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,179.88,1.38107,0.82249,1.12259,0.85535,0.7957,0.86418,0.37994,1.92992,0.96495,1.48971,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,185.286,1.37497,0.81595,1.12235,0.86042,0.76344,0.86428,0.3737,1.96489,0.97074,1.52242,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,190.207,1.33325,0.82844,1.1245,0.80332,0.80645,0.86784,0.38453,1.94493,0.9644,1.49793,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,195.591,1.35006,0.79515,1.11316,0.84232,0.81183,0.87668,0.39228,1.89111,0.96314,1.4547,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,200.276,1.34231,0.80793,1.11971,0.81157,0.82796,0.87211,0.40217,1.91856,0.93685,1.44682,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,205.389,1.33443,0.7996,1.1067,0.87693,0.77957,0.88079,0.40628,1.89268,0.92123,1.44665,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,210.073,1.31736,0.78236,1.09313,0.88049,0.7922,0.89884,0.40934,1.90428,0.89043,1.47619,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,215.135,1.31318,0.76667,1.10454,0.85376,0.81605,0.87772,0.40079,1.89046,0.9051,1.48502,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,220.168,1.28055,0.75187,1.07955,0.82176,0.818,0.87575,0.39629,1.90213,0.92598,1.4772,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,225.399,1.28771,0.78002,1.08725,0.79789,0.82796,0.87146,0.38592,1.91503,0.92149,1.47213,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,230.127,1.30389,0.76679,1.09561,0.86582,0.76882,0.86689,0.36675,1.93048,0.94231,1.51591,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,235.532,1.31035,0.75143,1.08824,0.86149,0.80255,0.88468,0.37187,1.92566,0.90267,1.49454,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,240.48,1.25195,0.73724,1.06282,0.8574,0.7957,0.87965,0.3828,1.92693,0.89551,1.47996,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
