epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,178.278,1.43373,0.87858,1.15272,0.82288,0.84922,0.87722,0.39791,1.91337,0.95682,1.42675,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
31,183.525,1.39537,0.87576,1.13372,0.84474,0.81183,0.876,0.39286,1.93152,0.98793,1.45616,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
32,189.764,1.38322,0.83999,1.11328,0.79459,0.79031,0.81072,0.31648,2.10428,1.06277,1.61489,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
33,195.03,1.34697,0.82343,1.11446,0.7935,0.81183,0.84912,0.36009,1.9694,0.9972,1.51063,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
34,200.842,1.35254,0.80532,1.11375,0.8175,0.78495,0.84318,0.34816,1.97431,1.034,1.52682,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,206.236,1.34597,0.78757,1.10127,0.79589,0.78495,0.82979,0.36491,1.97454,1.02313,1.50765,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,211.869,1.34733,0.79187,1.10477,0.7743,0.77957,0.78485,0.30175,2.15347,1.07602,1.67296,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,217.583,1.32401,0.8051,1.1123,0.78791,0.79893,0.81819,0.31074,2.13061,1.06881,1.65546,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,223.295,1.34304,0.78101,1.10107,0.79919,0.7957,0.83775,0.35046,2.0285,1.03321,1.57489,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,228.793,1.31554,0.77774,1.10276,0.86956,0.75269,0.8521,0.34142,2.06603,0.99731,1.59176,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,234.497,1.2948,0.77734,1.08265,0.83607,0.80108,0.84471,0.36327,2.00051,0.96227,1.52991,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,239.625,1.29103,0.75612,1.07445,0.79986,0.81649,0.86537,0.371,1.99955,0.96029,1.54129,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,246.006,1.28086,0.74984,1.088,0.81296,0.84127,0.87133,0.35597,2.01982,0.99185,1.56974,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,251.272,1.25637,0.73441,1.06521,0.8621,0.81183,0.87763,0.38424,1.97338,0.96639,1.50063,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,257.292,1.2678,0.75937,1.07641,0.87129,0.8172,0.89634,0.39056,1.9778,0.93622,1.51269,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,262.591,1.27157,0.7454,1.07718,0.83799,0.83871,0.88332,0.38594,1.98159,0.93747,1.53416,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,268.691,1.27641,0.72836,1.07365,0.84725,0.82796,0.89446,0.37865,1.97295,0.92656,1.51408,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,273.928,1.22279,0.72414,1.04926,0.82722,0.84942,0.88293,0.36991,2.00582,0.92149,1.5275,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
